relation_type,subject_type,subject_key,object_type,object_key,source_dataset,source_record_id,period,acquisition_date,confidence_note,amount_if_present,ipa,source_url,regola_classificazione
person_awarded_direct_award,person,AVV. IVAN FRIONI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,e268b92c0b38ce12bf0e600221ec0a47f673481af30c1da72ddabba7ee485675,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,81000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2461805/CIGB1F381799F_determina_all_25.06.2024.zip,per_avv
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,467a67c511cf50633697cd5c8c8fcd50802d39e9178d14954d7b863ec45bbcc8,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,135000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2635237/CIG-9502583390_Det-aut-modif-contratto_09.12.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA MARIA GRAZIA,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,a0cac9a0abd6d9a49f42724aa4990f040bedbf4b6fdca67400b2f822067e8a1b,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,110000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2459706/CIGB20240D23D_det_all_24.06.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA DANIELA BALDELLI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,5d5abb5f3d5c8e300251536b9565bff0145d7ce556fea2fff9e10a7fa34648f7,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,528.04,aifa_rm,https://www.aifa.gov.it/documents/20142/2318805/CIGA0253AAF89_determina_allegati_22.03.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ADELISA MAIO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,64c86487cdc9ba67c45be29ab4eaf88b2495ca91da0b2aef01d827ff3b0d1230,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,2200.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2459706/CIG-B20240D23D_Det-nomina-DEC_12.12.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,43c548d493d0f23139d84eb7540cdaab07c96e1a0fa88df9e8d77b26a9011001,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,10000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2604109/CIGB44C6291C6_determina_all_18.11.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA MARIA GRAZIA,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,29181ede631a51f73df016206a50034a6f7a7478aea87b4a870b71d8fe6b49f8,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,17400.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2366517/CIG-B1091FB974_Det-aut-all_24.04.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA MARIA GRAZIA,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,4e3c678a73f81a1b9c6fcaa17c10ca0829390b277921594654dd705d64f4dc09,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,20433.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2372659/CIG-B1090D67AA_Det-aut-all_29.04.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,3f712c198c93dc1674b587714e5ef9db3422610b4ff7368b2225f6e9e5cc4ea0,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,10500.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2513201/HR-Management_Det-aut-all_18.09.2024.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,ba02b76c04f33c06413c9397c555191f04a261b842c2089a4bda425dd2409567,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,134231.5,aifa_rm,https://www.aifa.gov.it/documents/20142/3216501/CIG-B992C67AC0_Det-aut-aff-diretto_29.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,67a9f92ccfb18b325f967588407bb43f0d4fd38a43d179111fe446fd33cffc36,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,35000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3192719/CIGB92C91EFDD_determina_allegati_01.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,f03b8a577bbceda4a5a9eaac631c3ae5794f6dac70bda33dfc4c049aca90a752,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,18500.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3192789/OE_SportNetwork_determina_allegati_01.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,77e89bebe4aab469921a49ecbc1ad58af72046ae2e61606e8e9a7ee56cdaedf3,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,35000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3192752/CIGB9320056AE_determina_allegati_01.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,0220f89bf0dc3b715e8aba755a3174e3ceeac0e54813b2ce5a8cd1a9eae25f47,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,42000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3192632/CIGB92D48263C_determina_allegati_01.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,a13f94390045e948c956b45f1dc5537dcf4f401de8f75d861cd5f198fc7568b5,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,22200.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2767401/CIG-B5D422C8A7_Det-aut_04.03.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,29d90af47d32e5fb97db7d5c25fc11c81356ff29ba3a7dd5278ae619d27b6ab9,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,18500.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2797315/CIG-B61A879C91_Det-aut-affidamento_24.03.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,720297357b83cf62a065f7c741861ac66b29899b262e6db6bb4844f5786db36b,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,aifa_rm,https://www.aifa.gov.it/documents/20142/2908754/CIG-B71A82143F_Det-aut-aff-diretto_03.06.2025.zip,per_dott
organization_awarded_direct_award,organization,"DELL’OE TD GROUP ITALIA S.R.L., AVENTE AD OGGETTO LA FORNITURA, PER 12",public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,c71c2c8b9f0b8abb33421e2fd546cca519da4b186c88948acc28ea7edd7045b6,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,38305.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2939527/CIGB75020BD58_det_25.06.2025.zip,org_srl
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,8eebde7cee2390ea2802909e6920b414b16b0b58dc2ec8d93ab90d1a230b16fb,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,4868.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2970348/CIG-B7A1161F45_Det-aut-affid-diretto_15.07.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,5a6ddeac15f6f5932a430b3f635f68fa2a03f819b231b147cdffd19074983239,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,7300.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2970564/CIG-B7A2F524A4_Det-aut-affid-diretto_15.07.2025.zip,per_dott
organization_awarded_direct_award,organization,EVIN S.R.L,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,ea8d657bd565052aa1adf77ae55d724728e3318a1c038dcfaf2ac239c5e3a08e,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,37000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3106301/CIG-B889069FE0_Det-aut-affid-diretto_09.10.2025.zip,org_srl
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,34c9dae0cb3b12121f93e743877fa1b16492c2196a2a6b72ca999d4c219b1236,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,300.0,aifa_rm,https://www.aifa.gov.it/documents/20142/2962184/CIG-B9459A0250_Det-aut-affid_Corso-Organ-on-Chips_27.11.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,270e1168915393305ecfde0a7e88b1671d3ff7071d27c76ccbf4cb61862bac94,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,135000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3193005/OE_Netweek_Rett-determina_allegati_01.12.2025.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,1e5d235d36a4ac0a53523011889362420f3b848b9acc2c22ac675b6632de3b24,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,4868.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3657901/Mobilgraf_Det-aut-aff-diretto_06.05.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,bb3f4d9b3a3ceca200eba713c9e43ac71590510f9edcce8bc87421489c06aa10,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,17315.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3380201/CIG-BA44AF256_Det-aut-aff-diretto_06.02.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,bc149f816411042b0e5f6f5ab6bbe484ae0cdbdbb755f7b2fdd68e323046fd47,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,2500.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3754832/CIGBBE8F44B11_det_all_05.06.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,011e25b38fa233e53ff7b708d18a2840bd56317cc376e681b47778876ddb831d,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,240.38,aifa_rm,https://www.aifa.gov.it/documents/20142/3696901/CIG-BB837CBFAA_Det-aut-aff-diretto_18.05.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,07d84b219b0102370d837d2aea8b813b8f375d72ec90a6221fd7e160cd9cf406,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,240.37,aifa_rm,https://www.aifa.gov.it/documents/20142/3774601/CIGBBFA21EBA0_det_all_12.06.2026.zip,per_dott
organization_awarded_direct_award,organization,E-TIME S.R.L. UNA NUOVA,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,bb9874067b2affea284df3f5961f568a09e2acd8997ce2713ee58157e71f3368,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,139840.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3805722/CIGBC18E6DFB1_det_all_23.06.2026.zip,org_srl
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,e27421afed9e3f2c61e6b7e85260a5a8ee8ef9b1b9b63d4a4c039a3463b9b77f,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,35000.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3306404/CIG-B92C91EFDD_Det-rettifica_16.01.2026.zip,per_dott
organization_awarded_direct_award,organization,VEASYT SRL,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,44752174760abd3971c0f5810d61455a87ffcffc7fdc3154c8d73da60bee0495,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,25200.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3485628/CIGBA7A2FC267_det_all_10.03.2026.zip,org_srl
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,9a8f254db8906b36340a18166b085c20c0e346fa8549b44971c6eecec7e688a0,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,33333.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3526701/CIGBADFC53840_det_all_24.03.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,37ee648a034343e01abe42b9159a75913084c9d55da16231ddb1ed391698e304,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,4300.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3600205/CIG-BB339DFC99_Det-aut-aff-diretto_17.04.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,29667ea4bf03598cb178c8171db505ecc70784d4c2a464245d77ea7282ab86bd,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,540.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3610001/CIG-BB4FD3B5D5_Det-aut-aff-diretto_21.04.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA ALESSANDRA ALESSANDRO,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,480b6acdc1460e853cec184e513505f783cac69ef9f20409868859aad430405c,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,800.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3768642/CIGBBA83E50C6_det_all_10.06.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,486a624495274a0a3ee34d06913049ff26ce265f728a9eccc2b46d3c1ad12721,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,1300.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3730006/CIG-BBD2569E3E_Det-aut-aff-diretto_28.05.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,c5901fc085c07a975d275fad85af31ba4ab29ce2f45e48b09dd5a788932f6437,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,900.0,aifa_rm,https://www.aifa.gov.it/documents/20142/3729862/CIG-BBD25F3024_Det-aut-aff-diretto_28.05.2026.zip,per_dott
person_awarded_direct_award,person,DOTT.SSA RAFFAELLA CUGINI,public_entity,AGENZIA ITALIANA DEL FARMACO - AIFA,affidamenti-diretti,c2941ab248b0789576fc37058b5d51f877f26f1f3d621c79f7c84695f86a9050,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,aifa_rm,https://www.aifa.gov.it/documents/20142/3610001/CIG-BB4FD3B5D5_Det-aut-aff-diretto_21.04.2026.zip,per_dott
organization_awarded_direct_award,organization,PEOPLELINK S.R.L,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,05f969655fecab7903a18c1f3c5bfcea08b2782916bf207fa541377576a9d7a4,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,11550.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_4247_566_1.html,org_srl
organization_awarded_direct_award,organization,3F&EDIN SPA,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,1bb1ec01665209be71eab6b913f6993fb33e992da7aa835e282c8bfdaf5dd6bf,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,153375.3,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_18602_566_1.html,org_spa
organization_awarded_direct_award,organization,KORA SISTEMI INFORMATICI SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,44b690252a1cbc74c612622baa2bde8949b7967936eb9786116a85604cd5cd70,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,35231.16,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_28470_566_1.html,org_srl
organization_awarded_direct_award,organization,DIGITAL PUBLISHING SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,9c8f5e12cff313203a70b31283cfae73dd1eebcbc6685c00a57ad4c16f416d86,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,42750.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_40896_566_1.html,org_srl
organization_awarded_direct_award,organization,INTERSYSTEM SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,f40d2b05bff0dce60be8f9e6e97776700107506a2cc89bb8dee5c55d62d05fa3,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,12748.92,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_51104_566_1.html,org_srl
organization_awarded_direct_award,organization,BLADE INFORMATICA SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,1644c922aa5924f1b605cf39618bdc170157be82485c16bb655fdee7b5082d6f,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,154940.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_67188_566_1.html,org_srl
organization_awarded_direct_award,organization,EVOLVE S.R.L. A SOCIO UNICO,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,44f8a9fb5bce7de192bb5c7424936f6cb8b07f8ef2c9a2ce5e2315f298eb5464,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,25000.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_96974_566_1.html,org_srl
organization_awarded_direct_award,organization,LEADER SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,3f300f22d66fc2f2ea54b5053af9d5c7756768a65547038f45a93ea8f92c0ab1,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,48787.8,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_137012_566_1.html,org_srl
organization_awarded_direct_award,organization,PLANET DIPLOMACY SRLS,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,bb1e62f8329bc185f30ae4289dfb19d2581d8347bbdc7d32d1be2f453927dac5,2025-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,25437.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_136528_566_1.html,org_srl
organization_awarded_direct_award,organization,CESENA FIERA SRL,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,9985103696209d1414ea98d58648bb8366b30dcf28867ae76ef346ae1fbe15c4,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,56950.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_198433_566_1.html,org_srl
organization_awarded_direct_award,organization,RED STUDIO ALLESTIMENTI S.R.L,public_entity,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO - AICS,affidamenti-diretti,ff1e5d532a4c6265e9c70e1e92ee103dce8651ebc9971e89ed4e8c52879ca15b,2026-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,59996.0,ailcsvil,https://trasparenza.aics.gov.it/archivio105_procedure-dal-01012024_0_202000_566_1.html,org_srl
organization_awarded_direct_award,organization,SITIC SRL –,public_entity,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI - AGENAS,affidamenti-diretti,1d4cbde5245e6c12511b08317dacb6ad1a8651390972ef157def7c6b893008f4,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,AGENAS,https://www.agenas.gov.it/images/agenas/Elenco_affidamenti_2024/Elenco_Provvedimenti_Affidamento_primo_semestre_2024.pdf,org_srl
organization_awarded_direct_award,organization,SITIC SRL –,public_entity,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI - AGENAS,affidamenti-diretti,f013faf5f31df77f2bc6bbaff5993a25cf61d9e6b17450149b03180235f502c7,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,AGENAS,https://www.agenas.gov.it/images/agenas/Elenco_affidamenti_2024/Elenco_Provvedimenti_Affidamento_primo_semestre_2024.pdf,org_srl
organization_awarded_direct_award,organization,ESRI ITALIA S.P.A. PER L’ACQUISTO LICENZA ANNUALE ARCGIS ONLINE,public_entity,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI - AGENAS,affidamenti-diretti,eb3a22d60d0b16a9a716a8672d9a7ca67b174a43bfc529bce680867421c4d61c,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,29350.0,AGENAS,https://www.agenas.gov.it/images/agenas/Avvisi_bandi_inviti/delibere_a_contrarre/Anno_2024/deliberazione_19_marzo_2024_ESRI_ITALIA_SPA.pdf,org_spa
organization_awarded_direct_award,organization,SITIC SRL –,public_entity,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI - AGENAS,affidamenti-diretti,a507e20d9f2e4758a44159ae862a641caa674f10c5cd5a329617cdf4705d5ead,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,AGENAS,https://www.agenas.gov.it/images/agenas/Elenco_affidamenti_2024/Elenco_Provvedimenti_Affidamento_primo_semestre_2024.pdf,org_srl
organization_awarded_direct_award,organization,ECO DESIGN S.R.L,public_entity,AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI - AGENAS,affidamenti-diretti,8c560bf8c8d58deb9c2b33da3c1232ae3ffb976785f48cdb3d34786d7b6536ad,2024-01-01,2026-09-05,classificazione contraente da regole conservative documentate in docs/NORMALIZZAZIONE.md; i nomi non classificati non generano arco,,AGENAS,https://www.agenas.gov.it/images/agenas/Elenco_affidamenti_2024/Elenco_Provvedimenti_Affidamento_primo_semestre_2024.pdf,org_srl
